date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-10-23,21,BNB-231027-200-P,BNBUSDT,P,231027-200,0.20000000,0.20000000,0.20000000,0.20000000,78.74000000,78.74000000,0.10000000,0.20000000,1.00000000,50.00000000,"",0.65839827,0.10000000,0.62197804,-0.02747670,0.00469047,0.01371220,-0.12480961,323.98000000,72625.04629414
2023-10-23,14,BNB-231027-220-P,BNBUSDT,P,231027-220,7.70000000,7.70000000,2.40000000,2.40000000,2.02000000,2.02000000,2.70000000,3.80000000,50.00000000,50.00000000,"",0.39201498,3.80000000,0.40000000,-0.52145367,0.04504538,0.08807502,-0.47500984,3.26000000,714.94333512
2023-10-23,16,BNB-231027-190-C,BNBUSDT,C,231027-190,23.20000000,23.20000000,23.20000000,23.20000000,0E-8,0E-8,25.80000000,34.30000000,16.26000000,9.31000000,"",1.67613983,31.50000000,1.03806992,0.93415451,0.00560480,0.02819148,-0.40365015,10.02000000,2213.67045610
2023-10-23,08,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,13.50000000,13.50000000,0E-8,0E-8,5.40000000,6.70000000,50.00000000,50.00000000,"",0.45477152,6.40000000,0.42738576,-0.65930453,0.03733016,0.08428176,-0.45499856,1.31000000,289.14241159
2023-10-23,16,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,13.00000000,13.00000000,0.10000000,0.10000000,8.30000000,11.80000000,21.32000000,7.83000000,"",0.69229603,10.70000000,0.54614801,-0.76303811,0.02567900,0.06795478,-0.51190690,1.24000000,273.94724207
2023-10-23,04,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,6.40000000,6.40000000,6.40000000,0.27000000,0.27000000,10.20000000,14.00000000,16.15000000,22.40000000,"",0.71290970,12.90000000,0.55645485,0.82857138,0.01939610,0.05996986,-0.40449004,13.00000000,2884.02069566
2023-10-23,13,BNB-231027-200-C,BNBUSDT,C,231027-200,17.70000000,17.70000000,17.70000000,17.70000000,12.60000000,12.60000000,15.90000000,21.20000000,8.96000000,18.36000000,"",1.05387688,19.50000000,0.72693844,0.89414418,0.01135132,0.04054283,-0.39296065,21.00000000,4593.80048022
2023-10-23,16,BNB-231027-230-C,BNBUSDT,C,231027-230,0.70000000,1.20000000,0.70000000,0.90000000,348.36000000,348.36000000,0.60000000,1.10000000,15.22000000,50.00000000,"",0.46472967,0.90000000,0.43236483,0.17946776,0.02751945,0.05765296,-0.34382117,1374.85000000,303739.00464822
2023-10-23,23,BNB-231027-190-P,BNBUSDT,P,231027-190,0.10000000,0.10000000,0.10000000,0.10000000,0.40000000,0.40000000,0E-8,1.90000000,0E-8,66.07000000,"",1.63722396,1.10000000,1.41861198,-0.07634768,0.00463128,0.03133811,-0.66684694,1107.28000000,252810.79916148
2023-10-23,10,BNB-231027-180-C,BNBUSDT,C,231027-180,33.40000000,33.40000000,33.40000000,33.40000000,0E-8,0E-8,0E-8,40.30000000,0E-8,0.02000000,"",1.29392624,40.10000000,1.24696312,0.94613831,0.00387970,0.02474658,-0.39816747,0.17000000,37.31643906
2023-10-23,12,BNB-231027-200-P,BNBUSDT,P,231027-200,0.20000000,0.20000000,0.20000000,0.20000000,10.00000000,10.00000000,0.10000000,0.20000000,1.00000000,50.00000000,"",0.54075539,0.10000000,0.50960660,-0.03188479,0.00626489,0.01604014,-0.10779083,255.24000000,56118.37045689
2023-10-23,15,BNB-231027-190-P,BNBUSDT,P,231027-190,0.20000000,0.20000000,0.10000000,0.10000000,1069.88000000,1069.88000000,0.10000000,0.20000000,41.70000000,50.00000000,"",0.77375352,0.10000000,0.73265553,-0.02338931,0.00343221,0.01214613,-0.12134868,1107.28000000,242828.22679481
2023-10-23,15,BNB-231027-220-P,BNBUSDT,P,231027-220,7.70000000,7.70000000,2.40000000,3.70000000,302.02000000,302.02000000,2.70000000,3.80000000,50.00000000,50.00000000,"",0.39014757,3.80000000,0.40000000,-0.52475997,0.04529291,0.08750943,-0.47732267,303.26000000,66505.38983617
2023-10-23,21,BNB-231027-180-C,BNBUSDT,C,231027-180,33.40000000,48.00000000,33.40000000,48.00000000,2.02000000,2.02000000,0E-8,150.00000000,0E-8,2.00000000,"",9.99999940,45.10000000,1.60000000,0.93220282,0.00377650,0.02840043,-0.66498346,2.17000000,486.43851614
2023-10-23,04,BNB-231027-215-P,BNBUSDT,P,231027-215,4.40000000,4.40000000,2.90000000,2.90000000,2.47000000,2.47000000,0.80000000,1.30000000,22.43000000,50.00000000,"",0.40405571,1.20000000,0.40202786,-0.22881616,0.03194950,0.07136887,-0.34778417,17.79000000,3946.67139814
2023-10-23,05,BNB-231027-205-C,BNBUSDT,C,231027-205,11.00000000,11.90000000,11.00000000,11.90000000,0.47000000,0.47000000,14.70000000,19.90000000,21.67000000,20.61000000,"",1.01197243,18.00000000,0.70598621,0.86321122,0.01322526,0.05140694,-0.44439780,7.49000000,1661.58466566
2023-10-23,18,BNB-231027-205-P,BNBUSDT,P,231027-205,0.40000000,0.40000000,0.40000000,0.40000000,13.89000000,13.89000000,0.10000000,0.40000000,9.23000000,65.09000000,"",0.54288805,0.20000000,0.47634721,-0.05039591,0.01000093,0.02261072,-0.15205436,59.87000000,13241.13614853
2023-10-23,04,BNB-231027-205-P,BNBUSDT,P,231027-205,0.80000000,0.90000000,0.80000000,0.80000000,16.08000000,16.08000000,0.10000000,0.30000000,1.00000000,50.00000000,"",0.48271000,0.10000000,0.44135500,-0.04497495,0.00910691,0.02233303,-0.11947598,45.98000000,10200.55935280
2023-10-23,04,BNB-231027-230-C,BNBUSDT,C,231027-230,1.00000000,1.20000000,0.50000000,1.20000000,436.23000000,436.23000000,1.00000000,1.20000000,22.72000000,4.07000000,"",0.42439222,1.10000000,0.41219611,0.20794713,0.02949068,0.06754254,-0.33746294,1247.46000000,276746.18900062
2023-10-23,20,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,6.40000000,6.40000000,6.40000000,0E-8,0E-8,10.50000000,14.30000000,10.02000000,14.90000000,"",0.81601143,13.00000000,0.60800571,0.82985356,0.01928804,0.05466487,-0.48052690,13.00000000,2883.68324205
2023-10-23,11,BNB-231027-200-P,BNBUSDT,P,231027-200,0.20000000,0.20000000,0.20000000,0.20000000,10.00000000,10.00000000,0.10000000,0.20000000,18.64000000,50.00000000,"",0.54317594,0.10000000,0.51197559,-0.03156473,0.00614314,0.01601313,-0.10693444,255.24000000,56195.11892217
2023-10-23,15,BNB-231027-200-C,BNBUSDT,C,231027-200,17.70000000,19.60000000,17.70000000,19.60000000,12.70000000,12.70000000,16.70000000,22.10000000,11.81000000,8.01000000,"",1.13614082,20.10000000,0.76807041,0.89135892,0.01104023,0.04095848,-0.42898500,21.00000000,4605.33267348
2023-10-23,16,BNB-231027-215-C,BNBUSDT,C,231027-215,3.50000000,7.80000000,3.50000000,6.00000000,505.18000000,505.18000000,6.20000000,7.30000000,50.00000000,50.00000000,"",0.41856170,7.20000000,0.40928085,0.75236994,0.03509397,0.06959618,-0.39288679,360.38000000,79617.02185338
2023-10-23,18,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,21.80000000,28.90000000,14.73000000,9.76000000,"",1.38700485,26.70000000,0.89350243,0.92983676,0.00691002,0.02930389,-0.36964257,11.23000000,2483.68062382
2023-10-23,10,BNB-231027-195-P,BNBUSDT,P,231027-195,0.30000000,0.30000000,0.20000000,0.20000000,578.18000000,578.18000000,0E-8,0.20000000,0E-8,50.00000000,"",0.64167678,0.90000000,0.92083839,-0.09765914,0.00828191,0.03901008,-0.46350807,1498.56000000,328946.60541530
2023-10-23,12,BNB-231027-180-C,BNBUSDT,C,231027-180,33.40000000,33.40000000,33.40000000,33.40000000,0E-8,0E-8,34.20000000,40.30000000,13.60000000,0.02000000,"",1.13098145,39.90000000,0.76549072,0.99542303,0.00077885,0.00299540,-0.03023664,0.17000000,37.37706855
2023-10-23,21,BNB-231027-225-C,BNBUSDT,C,231027-225,1.80000000,2.80000000,1.10000000,2.30000000,297.61000000,297.61000000,2.30000000,3.40000000,19.20000000,50.00000000,"",0.44341683,3.20000000,0.42170842,0.46809012,0.04349584,0.08621357,-0.53205171,422.29000000,94662.72856211
2023-10-23,04,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,22.60000000,30.00000000,10.36000000,13.40000000,"",1.39177322,27.50000000,0.89588661,0.91872139,0.00712468,0.03546560,-0.38512812,11.23000000,2491.35018556
2023-10-23,13,BNB-231027-190-P,BNBUSDT,P,231027-190,0.20000000,0.20000000,0.10000000,0.10000000,1069.88000000,1069.88000000,0.10000000,0.20000000,32.19000000,70.61000000,"",0.75332761,0.10000000,0.71314603,-0.02378364,0.00354568,0.01242361,-0.11813095,1107.28000000,242220.16170181
2023-10-23,21,BNB-231027-190-C,BNBUSDT,C,231027-190,23.20000000,23.20000000,23.20000000,23.20000000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,"",-1E-8,34.90000000,1.20000000,0.93043328,0.00513638,0.02897039,-0.50874665,10.02000000,2246.13545240
2023-10-23,20,BNB-231027-200-C,BNBUSDT,C,231027-200,17.70000000,21.00000000,17.70000000,21.00000000,12.80000000,12.80000000,18.80000000,25.10000000,13.38000000,20.26000000,"",1.33313179,22.70000000,0.86656590,0.89776061,0.00953290,0.03850693,-0.48243877,21.00000000,4658.25754485
2023-10-23,12,BNB-231027-200-C,BNBUSDT,C,231027-200,16.40000000,17.70000000,16.40000000,17.70000000,12.60000000,12.60000000,17.10000000,23.00000000,17.93000000,15.97000000,"",1.17938042,20.90000000,0.78969021,0.88872553,0.01071121,0.04249672,-0.44253816,21.00000000,4617.16729194
2023-10-23,12,BNB-231027-215-P,BNBUSDT,P,231027-215,2.90000000,2.90000000,2.90000000,2.90000000,2.00000000,2.00000000,1.50000000,1.60000000,2.00000000,0.47000000,"",0.39892137,1.60000000,0.40000000,-0.28259942,0.03771305,0.07578996,-0.39977001,17.79000000,3911.40029160
2023-10-23,16,BNB-231027-195-P,BNBUSDT,P,231027-195,0.30000000,0.30000000,0.20000000,0.20000000,1267.73000000,1267.73000000,0.10000000,0.20000000,9.87000000,50.00000000,"",0.69162309,0.10000000,0.65393865,-0.02589562,0.00418166,0.01325005,-0.11951298,1638.33000000,361948.37508478
2023-10-23,08,BNB-231027-190-C,BNBUSDT,C,231027-190,23.20000000,23.20000000,23.20000000,23.20000000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,"",-1E-8,32.10000000,1.20000000,0.89640163,0.00652891,0.04138813,-0.62735514,10.02000000,2211.60836956
2023-10-23,10,BNB-231027-205-P,BNBUSDT,P,231027-205,0.80000000,0.80000000,0.40000000,0.40000000,19.84000000,19.84000000,0.10000000,0.40000000,1.00000000,50.00000000,"",0.48000813,0.20000000,0.44000406,-0.06295004,0.01242763,0.02797102,-0.15880418,59.87000000,13141.97180374
2023-10-23,13,BNB-231027-220-P,BNBUSDT,P,231027-220,7.70000000,7.70000000,2.40000000,2.40000000,2.02000000,2.02000000,3.10000000,4.30000000,50.00000000,0.26000000,"",0.40628672,4.20000000,0.40314336,-0.55033163,0.04428847,0.08772438,-0.47153856,3.26000000,713.13283645
2023-10-23,15,BNB-231027-195-P,BNBUSDT,P,231027-195,0.30000000,0.30000000,0.20000000,0.20000000,1267.73000000,1267.73000000,0.10000000,0.20000000,9.87000000,50.00000000,"",0.65499842,0.10000000,0.61882734,-0.02725420,0.00461905,0.01380660,-0.11650738,1638.33000000,359288.31804488
2023-10-23,15,BNB-231027-215-P,BNBUSDT,P,231027-215,2.90000000,2.90000000,1.60000000,1.70000000,2.50000000,2.50000000,1.60000000,1.70000000,9.60000000,0.97000000,"",0.39411843,1.70000000,0.40000000,-0.30456155,0.03981932,0.07693402,-0.41963876,17.79000000,3901.37467911
2023-10-23,21,BNB-231027-205-C,BNBUSDT,C,231027-205,11.50000000,16.50000000,11.50000000,16.50000000,5.24000000,5.24000000,4.60000000,300.00000000,1.37000000,0.01000000,"",9.99999940,22.20000000,1.20000000,0.79518544,0.01091535,0.06156510,-1.08113947,7.49000000,1678.99745893
2023-10-23,22,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,6.40000000,6.40000000,250.02000000,250.02000000,1.80000000,4.80000000,19.52000000,8.76000000,"",0.80708385,3.20000000,0.62164128,-0.34387146,0.02675842,0.08140743,-0.74971920,251.33000000,57735.06079976
2023-10-23,06,BNB-231027-230-C,BNBUSDT,C,231027-230,0.70000000,1.20000000,0.50000000,1.10000000,53.89000000,53.89000000,0.80000000,1.20000000,11.03000000,50.30000000,"",0.47769129,0.90000000,0.44488013,0.18126284,0.02557121,0.06105785,-0.33604140,1211.05000000,266865.04862780
2023-10-23,16,BNB-231027-215-P,BNBUSDT,P,231027-215,2.90000000,2.90000000,1.60000000,1.70000000,253.47000000,253.47000000,0.80000000,1.40000000,18.09000000,50.00000000,"",0.41579068,1.30000000,0.40789534,-0.24694191,0.03516082,0.06949271,-0.39097466,267.79000000,59161.55802796
2023-10-23,23,BNB-231027-205-P,BNBUSDT,P,231027-205,0.40000000,0.40000000,0.10000000,0.10000000,23.12000000,23.12000000,0E-8,1.50000000,0E-8,0.01000000,"",1.04143977,1.80000000,1.12071989,-0.14265625,0.00921004,0.04923420,-0.82766326,53.91000000,12308.56710389
2023-10-23,02,BNB-231027-195-P,BNBUSDT,P,231027-195,0.20000000,0.30000000,0.20000000,0.30000000,693.45000000,693.45000000,0E-8,0.20000000,0E-8,50.00000000,"",0.62913477,1.00000000,0.91456739,-0.09904804,0.00805902,0.04120743,-0.44776481,1498.56000000,329825.53131064
2023-10-23,01,BNB-231027-215-P,BNBUSDT,P,231027-215,4.40000000,4.40000000,2.90000000,2.90000000,2.47000000,2.47000000,1.20000000,2.10000000,9.16000000,50.00000000,"",0.39830327,2.10000000,0.40000000,-0.33179564,0.03841775,0.08571639,-0.40337015,17.79000000,3892.25059923
2023-10-23,03,BNB-231027-215-P,BNBUSDT,P,231027-215,4.40000000,4.40000000,2.90000000,2.90000000,2.47000000,2.47000000,0.90000000,1.30000000,17.01000000,50.00000000,"",0.41539252,1.20000000,0.40769626,-0.21973050,0.03057641,0.07023020,-0.34359013,17.79000000,3950.99317941
2023-10-23,08,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,"",-1E-8,27.90000000,1.20000000,0.85393281,0.00830464,0.05264483,-0.79798253,11.23000000,2478.67884134
2023-10-23,12,BNB-231027-205-C,BNBUSDT,C,231027-205,11.00000000,11.90000000,11.00000000,11.90000000,0.47000000,0.47000000,13.00000000,16.50000000,22.17000000,5.00000000,"",0.75149059,15.60000000,0.57574530,0.88997489,0.01457305,0.04215421,-0.32004417,7.49000000,1646.78966746
2023-10-23,14,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,13.50000000,13.50000000,0E-8,0E-8,6.30000000,7.40000000,50.00000000,50.00000000,"",0.44155359,7.20000000,0.42077680,-0.71869370,0.03626596,0.07459220,-0.42318969,1.31000000,287.29318068
2023-10-23,04,BNB-231027-195-P,BNBUSDT,P,231027-195,0.20000000,0.30000000,0.20000000,0.30000000,693.45000000,693.45000000,0E-8,0.20000000,0E-8,50.00000000,"",0.66451132,0.90000000,0.93225566,-0.08917829,0.00733955,0.03801833,-0.42960854,1498.56000000,332452.15797602
2023-10-23,05,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,13.90000000,13.90000000,0E-8,0E-8,8.80000000,9.90000000,50.00000000,50.00000000,"",0.49834013,9.50000000,0.44917006,-0.76917908,0.02886784,0.07139146,-0.39265491,1.15000000,255.11647070
2023-10-23,06,BNB-231027-210-P,BNBUSDT,P,231027-210,1.70000000,1.70000000,1.00000000,1.00000000,0.95000000,0.95000000,0.40000000,0.80000000,9.65000000,50.00000000,"",0.44047177,0.60000000,0.42023588,-0.13772864,0.02260869,0.05099362,-0.26510457,156.91000000,34576.43762040
2023-10-23,07,BNB-231027-195-P,BNBUSDT,P,231027-195,0.20000000,0.30000000,0.20000000,0.20000000,628.18000000,628.18000000,0E-8,0.20000000,0E-8,22.27000000,"",0.63070476,1.00000000,0.91535238,-0.10008101,0.00835032,0.04034297,-0.46159913,1498.56000000,328762.76652522
2023-10-23,01,BNB-231027-190-P,BNBUSDT,P,231027-190,0.10000000,0.20000000,0.10000000,0.20000000,1069.48000000,1069.48000000,0.10000000,0.20000000,32.59000000,50.00000000,"",0.71113050,0.10000000,0.67325056,-0.02365763,0.00350922,0.01317829,-0.10437959,1107.28000000,242260.32847205
2023-10-23,09,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,13.90000000,13.90000000,0E-8,0E-8,9.80000000,14.00000000,15.26000000,14.32000000,"",0.80893755,12.40000000,0.60446877,-0.76592466,0.02232459,0.06967507,-0.53765467,1.15000000,252.21666009
2023-10-23,13,BNB-231027-230-C,BNBUSDT,C,231027-230,0.70000000,1.20000000,0.70000000,0.70000000,95.96000000,95.96000000,0.50000000,0.80000000,37.03000000,50.00000000,"",0.47111452,0.60000000,0.43964863,0.13351031,0.02211038,0.04776085,-0.27997236,1160.20000000,253796.53891196
2023-10-23,18,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,6.40000000,6.40000000,250.02000000,250.02000000,5.00000000,6.20000000,50.00000000,50.00000000,"",0.45553923,5.90000000,0.42776961,-0.65057908,0.03972122,0.08064596,-0.48702747,251.33000000,55585.34738950
2023-10-23,20,BNB-231027-215-C,BNBUSDT,C,231027-215,5.70000000,7.80000000,4.90000000,6.70000000,504.83000000,504.83000000,7.10000000,8.20000000,50.00000000,50.00000000,"",0.45842648,8.00000000,0.42921324,0.77833241,0.03209058,0.06420415,-0.39841704,360.23000000,79906.86263721
2023-10-23,23,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,28.40000000,37.90000000,9.84000000,18.57000000,"",1.96054459,34.30000000,1.18027229,0.92833284,0.00530382,0.02985931,-0.52862985,11.23000000,2563.99941712
2023-10-23,00,BNB-231027-220-C,BNBUSDT,C,231027-220,1.70000000,2.70000000,1.70000000,2.70000000,2.13000000,2.13000000,2.20000000,2.70000000,8.28000000,1.82000000,"",0.36707163,3.00000000,0.40000000,0.43798876,0.04162166,0.09329583,-0.43477549,400.48000000,87447.57205689
2023-10-23,18,BNB-231027-200-P,BNBUSDT,P,231027-200,0.20000000,0.20000000,0.20000000,0.20000000,78.74000000,78.74000000,0.10000000,0.30000000,1.00000000,50.00000000,"",0.63508689,0.10000000,0.57725251,-0.03612848,0.00630622,0.01727766,-0.14080291,323.98000000,71652.96959078
2023-10-23,08,BNB-231027-215-P,BNBUSDT,P,231027-215,2.90000000,2.90000000,2.90000000,2.90000000,2.00000000,2.00000000,1.00000000,1.60000000,19.27000000,0.47000000,"",0.41874468,1.50000000,0.40937234,-0.26243425,0.03463926,0.07491017,-0.38736077,17.79000000,3926.59809327
2023-10-23,17,BNB-231027-220-P,BNBUSDT,P,231027-220,7.70000000,7.70000000,2.40000000,3.70000000,302.02000000,302.02000000,2.10000000,3.30000000,50.00000000,50.00000000,"",0.40892601,3.20000000,0.40446301,-0.46794969,0.04499406,0.08689146,-0.49038512,303.26000000,66894.75880885
2023-10-23,14,BNB-231027-180-P,BNBUSDT,P,231027-180,0.20000000,0.20000000,0.20000000,0.20000000,0E-8,0E-8,0.10000000,0.20000000,0.02000000,50.00000000,"",1.00980699,0.10000000,0.95926642,-0.01817894,0.00210496,0.00987019,-0.12765996,145.04000000,31808.39917981
2023-10-23,10,BNB-231027-210-P,BNBUSDT,P,231027-210,1.00000000,1.00000000,1.00000000,1.00000000,0.10000000,0.10000000,0.20000000,0.50000000,50.00000000,0.85000000,"",0.37064135,0.60000000,0.40000000,-0.13686351,0.02422600,0.04956839,-0.25583610,156.91000000,34443.07325413
2023-10-23,20,BNB-231027-205-C,BNBUSDT,C,231027-205,11.50000000,16.50000000,11.50000000,16.50000000,5.24000000,5.24000000,14.50000000,19.80000000,22.34000000,18.73000000,"",1.08885765,17.80000000,0.74442883,0.86937673,0.01320567,0.04582433,-0.49319766,7.49000000,1661.44519100
2023-10-23,01,BNB-231027-195-P,BNBUSDT,P,231027-195,0.20000000,0.30000000,0.20000000,0.30000000,693.45000000,693.45000000,0E-8,0.20000000,0E-8,50.00000000,"",0.60062468,1.10000000,0.90031234,-0.10799435,0.00872703,0.04382597,-0.46419942,1498.56000000,327867.96278725
2023-10-23,07,BNB-231027-230-C,BNBUSDT,C,231027-230,0.70000000,1.20000000,0.50000000,0.80000000,63.41000000,63.41000000,0.70000000,1.00000000,21.61000000,50.00000000,"",0.46910167,0.80000000,0.44235557,0.16111334,0.02405030,0.05615244,-0.31049090,1200.05000000,263273.91493740
2023-10-23,08,BNB-231027-210-P,BNBUSDT,P,231027-210,1.00000000,1.00000000,1.00000000,1.00000000,0.10000000,0.10000000,0.40000000,0.80000000,10.88000000,50.00000000,"",0.46028435,0.60000000,0.43014218,-0.12869795,0.02124880,0.04828364,-0.26234235,156.91000000,34633.08076529
2023-10-23,19,BNB-231027-225-C,BNBUSDT,C,231027-225,1.80000000,2.80000000,1.10000000,2.30000000,297.61000000,297.61000000,2.00000000,2.70000000,2.20000000,50.00000000,"",0.45501113,2.40000000,0.42750556,0.38729293,0.04117897,0.08328839,-0.50865901,422.29000000,93787.41918603
2023-10-23,07,BNB-231027-210-P,BNBUSDT,P,231027-210,1.00000000,1.00000000,1.00000000,1.00000000,0.10000000,0.10000000,0.20000000,0.90000000,50.00000000,50.00000000,"",0.44102669,0.70000000,0.42051334,-0.15318244,0.02447342,0.05431891,-0.28552202,156.91000000,34423.82400136
2023-10-23,07,BNB-231027-215-P,BNBUSDT,P,231027-215,4.40000000,4.40000000,2.90000000,2.90000000,2.47000000,2.47000000,1.10000000,1.60000000,18.99000000,0.47000000,"",0.37159085,1.80000000,0.40000000,-0.30460635,0.03809484,0.08042718,-0.40213475,17.79000000,3902.87316923
2023-10-23,20,BNB-231027-180-C,BNBUSDT,C,231027-180,33.40000000,48.00000000,33.40000000,48.00000000,2.02000000,2.02000000,35.50000000,48.10000000,16.14000000,9.28000000,"",2.69214630,42.10000000,1.20000000,0.96757351,0.00280079,0.01566658,-0.27180483,2.17000000,481.35327963
2023-10-23,22,BNB-231027-205-P,BNBUSDT,P,231027-205,0.40000000,0.40000000,0.10000000,0.10000000,23.12000000,23.12000000,0E-8,1.50000000,0E-8,0.01000000,"",1.07679784,1.70000000,1.13839892,-0.13387046,0.00857166,0.04775549,-0.80540161,53.91000000,12384.10507188
2023-10-23,00,BNB-231027-230-C,BNBUSDT,C,231027-230,0.90000000,1.00000000,0.50000000,0.70000000,439.26000000,439.26000000,0.80000000,1.10000000,17.40000000,50.00000000,"",0.50210178,0.90000000,0.47629803,0.16252297,0.02180094,0.05818846,-0.32289292,1246.99000000,272288.87305040
2023-10-23,01,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,13.90000000,13.90000000,0.01000000,0.01000000,10.20000000,14.60000000,14.14000000,16.05000000,"",0.80830574,13.00000000,0.60415287,-0.76675812,0.02144745,0.07227607,-0.51371381,1.15000000,251.60698084
2023-10-23,03,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,22.90000000,30.50000000,12.60000000,9.00000000,"",1.40982628,27.90000000,0.90491314,0.91874967,0.00700312,0.03570256,-0.38769151,11.23000000,2494.07832517
2023-10-23,06,BNB-231027-205-P,BNBUSDT,P,231027-205,0.80000000,0.90000000,0.80000000,0.80000000,16.08000000,16.08000000,0.10000000,0.40000000,1.00000000,50.00000000,"",0.48521876,0.20000000,0.44260938,-0.05995662,0.01161061,0.02758183,-0.15102607,45.98000000,10132.07954742
2023-10-23,10,BNB-231027-200-P,BNBUSDT,P,231027-200,0.20000000,0.20000000,0.20000000,0.20000000,10.00000000,10.00000000,0.10000000,0.30000000,1.00000000,50.00000000,"",0.57137191,0.10000000,0.51842451,-0.03847223,0.00712023,0.01888177,-0.12630637,255.24000000,56027.34062447
2023-10-23,20,BNB-231027-220-P,BNBUSDT,P,231027-220,5.80000000,5.80000000,2.00000000,2.00000000,302.27000000,302.27000000,1.70000000,2.80000000,14.72000000,50.00000000,"",0.42328179,2.70000000,0.41164089,-0.41145695,0.04377834,0.08400213,-0.49993149,303.26000000,67269.67538339
2023-10-23,21,BNB-231027-195-P,BNBUSDT,P,231027-195,0.20000000,0.20000000,0.20000000,0.20000000,1017.73000000,1017.73000000,0E-8,0.20000000,0E-8,50.00000000,"",0.77837050,0.60000000,0.98918525,-0.06677453,0.00603711,0.02806868,-0.40631758,1888.33000000,423297.90008217
2023-10-23,22,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,16.60000000,6.40000000,16.60000000,13.35000000,13.35000000,15.00000000,20.00000000,17.34000000,1.49000000,"",6.0E-7,20.00000000,0.40000000,0.99160150,0.00258516,0.00506071,-0.02998928,26.35000000,6053.07305962
2023-10-23,22,BNB-231027-215-C,BNBUSDT,C,231027-215,5.70000000,10.00000000,4.90000000,10.00000000,505.33000000,505.33000000,12.10000000,16.00000000,9.68000000,50.00000000,"",0.64031601,15.50000000,0.52015800,0.91598232,0.01340539,0.03412547,-0.26297147,360.23000000,82751.36653762
2023-10-23,02,BNB-231027-210-P,BNBUSDT,P,231027-210,1.70000000,1.70000000,1.00000000,1.00000000,0.95000000,0.95000000,0.50000000,0.80000000,17.60000000,50.00000000,"",0.43290436,0.70000000,0.41645218,-0.13926498,0.02252274,0.05244015,-0.25947036,156.91000000,34535.10311096
2023-10-23,06,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,22.50000000,29.90000000,16.18000000,13.26000000,"",1.59072876,26.40000000,0.99536438,0.88705360,0.00830997,0.04439447,-0.54666250,11.23000000,2474.62490904
2023-10-23,17,BNB-231027-195-P,BNBUSDT,P,231027-195,0.30000000,0.30000000,0.20000000,0.20000000,1267.73000000,1267.73000000,0.10000000,0.20000000,9.87000000,50.00000000,"",0.68851411,0.10000000,0.65089285,-0.02617779,0.00427078,0.01327273,-0.12054550,1638.33000000,361391.84264097
2023-10-23,10,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,13.50000000,13.50000000,0E-8,0E-8,6.30000000,7.40000000,50.00000000,50.00000000,"",0.44618964,7.20000000,0.42309482,-0.70730527,0.03592670,0.07775318,-0.42447571,1.31000000,287.55608924
2023-10-23,23,BNB-231027-225-C,BNBUSDT,C,231027-225,1.90000000,4.10000000,1.10000000,4.10000000,299.48000000,299.48000000,4.20000000,7.90000000,7.99000000,16.26000000,"",0.68999290,6.60000000,0.54499645,0.62767475,0.03178534,0.08262833,-0.67547989,415.42000000,94847.42990722
2023-10-23,16,BNB-231027-220-P,BNBUSDT,P,231027-220,7.70000000,7.70000000,2.40000000,3.70000000,302.02000000,302.02000000,1.90000000,3.10000000,16.60000000,50.00000000,"",0.40198147,3.00000000,0.40099074,-0.45226529,0.04487311,0.08718706,-0.48222194,303.26000000,66997.77470242
